,Price to nearest 200,Neighbourhood,Latitude,Longitude
10129,600.0,Indre By,55.68335969721424,12.57495883647326
10130,800.0,Indre By,55.69114546401222,12.578820492924486
10131,1000.0,,55.683618483087216,12.564855485574446
10132,400.0,Nørrebro,55.697158421169995,12.539480949703526
10133,600.0,,55.705658290018214,12.556669952381863
10134,800.0,Nørrebro,55.68637427267714,12.553937425587806
10135,800.0,Nørrebro,55.685322644876,12.556316254608404
10136,1000.0,,55.691058230285044,12.559497232191784
10137,600.0,Nørrebro,55.69211150823124,12.544281264314401
10138,1000.0,,55.691551704904,12.566846962775795
10139,600.0,Nørrebro,55.691966006067,12.556727225408196
10140,800.0,Nørrebro,55.69633584452728,12.547163266894856
10141,800.0,,55.699103135527295,12.539724317737784
10142,600.0,Nørrebro,55.70761385564773,12.555329691871671
10143,800.0,Nørrebro,55.69876549489352,12.554202814955339
10145,1000.0,Nørrebro,55.68529209755796,12.55994251116744
10147,800.0,Nørrebro,55.691212686779934,12.559377793406878
10148,600.0,Nørrebro,55.705326565399616,12.552235011091636
10149,200.0,Nørrebro,55.68698045441529,12.554872744635766
10150,600.0,,55.699840425046126,12.54314079435249
10151,600.0,Nørrebro,55.69046159499176,12.544292997034445
10152,600.0,Nørrebro,55.70504496374709,12.546987158594556
10153,600.0,,55.69286833975566,12.560538834353249
10154,400.0,Nørrebro,55.69380414382738,12.543482172094158
10155,400.0,Nørrebro,55.685772645898254,12.555113436383634
10156,400.0,Nørrebro,55.70300251137062,12.54245981770819
10158,800.0,Nørrebro,55.700855889374544,12.539730766247024
10159,400.0,Nørrebro,55.68902414825159,12.562194094383715
10160,600.0,Nørrebro,55.69131506425197,12.538929427064163
10161,600.0,Nørrebro,55.69394122675181,12.547824985622723
10162,600.0,,55.68561853114298,12.558651723357409
10163,400.0,Nørrebro,55.7029197953425,12.553103331380072
10164,600.0,Nørrebro,55.69625977108439,12.544648533957119
10165,600.0,,55.70124872455388,12.552980975329927
10166,800.0,Nørrebro,55.68830195002496,12.54117798905826
10167,400.0,Nørrebro,55.70305184265131,12.5497049215016
10168,400.0,Nørrebro,55.69390360552175,12.543957055984954
10169,600.0,Nørrebro,55.69790534814785,12.555889034041984
10170,800.0,Nørrebro,55.69831217634797,12.542622491949633
10171,800.0,,55.69188597781346,12.543934464032425
10172,800.0,,55.686419888708144,12.548178136407865
10173,600.0,Nørrebro,55.6861284985901,12.546445521436114
10174,800.0,Nørrebro,55.68830890258506,12.557413930140195
10175,600.0,Nørrebro,55.697917553515815,12.539750626867466
10176,800.0,,55.68943511150304,12.562533498515576
10177,400.0,København NV,55.704523803390806,12.536993948695095
10178,400.0,København NV,55.70682987738093,12.519819760476071
10179,400.0,København NV,55.69993942988231,12.524302373952134
10180,600.0,København NV,55.705148336182575,12.5280497563375
10184,400.0,København NV,55.6984692813461,12.534527872054465
10187,400.0,,55.70911434906168,12.536457410676322
10188,600.0,Frederiksberg,55.68365396883357,12.54979662224978
10189,800.0,Frederiksberg,55.682739777858885,12.543484678814046
10191,800.0,Frederiksberg,55.68522681510002,12.539825839932973
10192,600.0,Frederiksberg,55.68360222684082,12.539328235521973
10193,600.0,Frederiksberg,55.67952247194092,12.539075524561856
10194,800.0,Frederiksberg,55.681618214943846,12.547976340224002
10195,400.0,Frederiksberg,55.68682383755725,12.539869876709284
10196,1000.0,,55.68375461752224,12.536826150145039
10197,400.0,Frederiksberg,55.67930928064013,12.504584415570099
10198,600.0,Frederiksberg,55.6842076002543,12.528956695944276
10199,600.0,Frederiksberg,55.67478573840386,12.553061962932114
10200,200.0,,55.68269655743139,12.547888877866244
10201,400.0,Frederiksberg,55.68424739419752,12.532101448747374
10205,1000.0,Frederiksberg,55.68015430246797,12.524843658397984
10207,1000.0,Christianshavn,55.670907643981906,12.587117930430106
10208,800.0,Indre By,55.68088468295273,12.5645967970242
10210,1000.0,Indre By,55.69665796791043,12.586314593171293
10211,600.0,Indre By,55.69484416231573,12.584471175903492
10212,800.0,,55.68644531288662,12.588701761106124
10218,800.0,Indre By,55.6852002969331,12.568023480585413
10219,800.0,Indre By,55.683020134791725,12.565802503336412
10220,400.0,,55.6825764706276,12.561929646347348
10223,1000.0,,55.682685326771676,12.562214077178025
10224,400.0,Nørrebro,55.696208578942006,12.53991273988718
10225,1000.0,Vesterbro,55.68283065293373,12.555202571486006
10226,400.0,,55.69733667451635,12.544707694259547
10227,800.0,Nørrebro,55.69309520368503,12.566266108641797
10228,400.0,Nørrebro,55.69074088666485,12.53813583598969
10229,600.0,Nørrebro,55.694948967194776,12.554304900617757
10231,400.0,Nørrebro,55.70544587563479,12.5491213759515
10232,600.0,,55.69038419705071,12.557335322003476
10234,800.0,Nørrebro,55.69394877592618,12.540967842805738
10236,800.0,,55.68608724671687,12.560434014746606
10237,600.0,Nørrebro,55.694747343359715,12.539200504855389
10239,400.0,,55.6988607281627,12.539943914731266
10241,800.0,Indre By,55.683686819950246,12.571014264408026
10245,800.0,Indre By,55.68472904624752,12.597133401074142
10248,800.0,Christianshavn,55.6731292437383,12.58937186380065
10249,1000.0,Indre By,55.67811816497029,12.568543966116767
10251,400.0,,55.69566589700312,12.54602590466216
10252,800.0,Indre By,55.68936467561633,12.571362302394393
10253,400.0,,55.690425998189276,12.571212751487836
10254,600.0,,55.68236902180688,12.56452095208051
10257,800.0,Christianshavn,55.67139427677656,12.594681771040205
10258,400.0,Christianshavn,55.67554048764063,12.599985061265786
10260,600.0,Nørrebro,55.70065051827297,12.538316317111885
10261,600.0,Nørrebro,55.68640731443366,12.553398240060039
10262,400.0,,55.70177578824089,12.542807962006377
10263,400.0,Nørrebro,55.69417287239046,12.544888453703447
10264,600.0,Nørrebro,55.697279910713135,12.544798039568008
10267,800.0,Nørrebro,55.68833420936979,12.551745418544774
10269,800.0,,55.68690840533753,12.54846316284878
10270,600.0,Nørrebro,55.698014381848246,12.538724435390732
10272,600.0,Nørrebro,55.69941577369664,12.549089856020727
10273,800.0,Nørrebro,55.690635735108,12.542439214927334
10275,600.0,Nørrebro,55.70073217918961,12.550424038240532
10277,600.0,Nørrebro,55.69463649342082,12.547906155238682
10278,600.0,Nørrebro,55.69095369307322,12.539067507143614
10279,800.0,Nørrebro,55.69864418061223,12.55134038625654
10280,600.0,Nørrebro,55.69493244941762,12.55484997567656
10281,400.0,,55.69283393210411,12.558342018024875
10282,400.0,,55.69207741551062,12.542994974101713
10283,800.0,Nørrebro,55.68721362156949,12.54403943102609
10284,200.0,Nørrebro,55.69875003950838,12.551462388580712
10285,200.0,Vesterbro,55.668209666135255,12.554766201104153
10286,400.0,Vesterbro,55.66409270601083,12.544387646035915
10288,800.0,Vesterbro,55.66543626579873,12.545402734429915
10295,800.0,Vesterbro,55.669319053104104,12.550374412726645
10296,600.0,,55.67012672408678,12.54121041902516
10297,600.0,Vesterbro,55.660670191078786,12.562995984678563
10298,400.0,,55.649010395874654,12.549358428602565
10299,1000.0,Vesterbro,55.66609268713334,12.55797794626407
10300,600.0,Vesterbro,55.66510568735717,12.548048299022039
10302,400.0,Vesterbro,55.667957094828346,12.545538868266792
10303,1000.0,Vesterbro,55.66352547658676,12.546549633882089
10304,800.0,,55.666270483731786,12.549544589102075
10305,800.0,Vesterbro,55.67056865676342,12.551934773029368
10306,400.0,Teglholmen,55.65010752617877,12.55080042957181
10307,600.0,,55.648679143654356,12.528004217159273
10308,800.0,Vesterbro,55.670747932731764,12.54906284475393
10309,600.0,Vesterbro,55.668436547193224,12.55306154592908
10310,600.0,Vesterbro,55.64513364704649,12.531934597211276
10312,600.0,Vesterbro,55.669217672388896,12.541626035887285
10313,600.0,Vesterbro,55.670100927442896,12.55620101894642
10315,400.0,,55.651936768497066,12.550820137237025
10316,800.0,,55.664541297421906,12.5478876781316
10317,200.0,Vesterbro,55.67162558802593,12.544825484199677
10321,1000.0,Frederiksberg,55.67833092027092,12.553665008197427
10328,200.0,Østerbro,55.70753238247402,12.558936724757721
10329,400.0,Østerbro,55.70015285062554,12.587606737034344
10331,400.0,Østerbro,55.70694405130433,12.575456620170266
10333,800.0,Østerbro,55.7038422374535,12.586185133238684
10337,800.0,Indre By,55.682228075768535,12.561939599347241
10338,800.0,Indre By,55.69045089904456,12.573784299320968
10339,1000.0,Frederiksberg,55.676559865891505,12.556109013252925
10341,800.0,Indre By,55.680929596866854,12.563663760821633
10343,600.0,Indre By,55.68136385893242,12.57095681650187
10344,1000.0,Indre By,55.68513852963097,12.565851140227934
10346,400.0,,55.67565624319442,12.556918549679065
10347,800.0,,55.67846014205106,12.567430237292767
10349,600.0,,55.68498855237469,12.613527473726373
10350,800.0,,55.68710741449486,12.608128237651893
10351,600.0,Indre By,55.67202913869292,12.572759133986454
10352,800.0,,55.6892842110797,12.574732649431533
10353,600.0,Indre By,55.6814581011898,12.575295009282055
10355,200.0,København NV,55.70763821778245,12.538559247524073
10356,400.0,København NV,55.71226728942789,12.545301631189652
10358,600.0,København NV,55.703711989843995,12.530419388382064
10360,200.0,København NV,55.70363815047949,12.538036015179875
10361,600.0,København NV,55.700317117471066,12.528674188093214
10364,200.0,København NV,55.69929655438032,12.52364940439482
10367,400.0,Valby,55.66756019998081,12.508928422818189
10368,400.0,Valby,55.668218652121936,12.515367594332124
10369,600.0,Vesterbro,55.66125769046564,12.509030663974498
10372,400.0,København NV,55.71029182773545,12.51782223332201
10373,400.0,København NV,55.710123321998786,12.518355441887165
10374,800.0,Valby,55.66579429313594,12.51957766471691
10375,600.0,Valby,55.655802039571846,12.487214758889664
10376,400.0,Valby,55.67154748044649,12.486787138214138
10378,600.0,,55.66541157049658,12.525504321087508
10379,800.0,Valby,55.66359666122047,12.516368939770961
10380,600.0,Valby,55.66468120392052,12.515998950652776
10382,600.0,Amager Vest,55.66312087914304,12.599638312969788
10383,1000.0,Amager Vest,55.661204888240434,12.585765859751714
10384,800.0,Islands Brygge,55.663288539425686,12.5792670831373
10385,800.0,Islands Brygge,55.65949386121642,12.568580256504164
10389,200.0,,55.66248265059045,12.595510617629321
10391,600.0,Amager Øst,55.65466658012175,12.616733145846794
10392,600.0,Amagerbro,55.66012072923579,12.61013228969776
10393,600.0,Amager Øst,55.64646830277415,12.61765492392076
10394,400.0,Amager Øst,55.660903185914144,12.61591709250701
10395,400.0,Amager Øst,55.66016436449669,12.615562144889571
10396,400.0,Amager Øst,55.667961731720105,12.60181815413672
10397,800.0,Amagerbro,55.66139321911521,12.607867464469864
10401,600.0,Nørrebro,55.702085820834725,12.549625806604956
10403,600.0,,55.68807118019447,12.550161852846015
10404,600.0,Nørrebro,55.690903717447966,12.567130955955443
10405,200.0,Nørrebro,55.697508242770155,12.550415747515295
10406,400.0,Nørrebro,55.69280590423958,12.559548651833913
10407,600.0,Nørrebro,55.68985598316761,12.555159269433249
10408,1000.0,Nørrebro,55.69662446802507,12.555233898413723
10409,400.0,,55.69710823394253,12.551235618408773
10411,600.0,,55.68577392681433,12.558097783174846
10413,600.0,Nørrebro,55.69152615965583,12.539240425372313
10414,600.0,København NV,55.69931132563797,12.534139209386769
10416,800.0,København NV,55.70825907804107,12.516920333348116
10417,400.0,København NV,55.704790672049945,12.525070189728305
10419,200.0,København NV,55.70217603009118,12.524060267537386
10421,600.0,København NV,55.70605731781328,12.522384736532626
10425,400.0,København NV,55.708443350123396,12.53673089126531
10426,400.0,København NV,55.70438920811164,12.527395726570553
10427,400.0,,55.710430766572465,12.53156522523385
10428,200.0,København NV,55.705845376722564,12.536267717376056
10432,600.0,Vesterbro,55.66923660721554,12.539272155084038
10433,600.0,Vesterbro,55.66457783768063,12.549978814046785
10434,800.0,Vesterbro,55.67016392678894,12.542171745912194
10436,600.0,Vesterbro,55.66919695323187,12.549158286730929
10437,600.0,Vesterbro,55.67029602577343,12.558600476583411
10438,200.0,Vesterbro,55.67209355208045,12.551099201489125
10439,800.0,Vesterbro,55.66602215461687,12.554117404444074
10440,600.0,Vesterbro,55.671371902806165,12.558251047231064
10442,1000.0,Vesterbro,55.667266776410635,12.552329803900802
10443,600.0,,55.668837018638925,12.547224074529705
10444,800.0,Vesterbro,55.661419893983314,12.56378692918096
10445,400.0,Vesterbro,55.66953895119899,12.549176512826838
10446,800.0,Vesterbro,55.66535769290107,12.550856592403296
10447,1000.0,Vesterbro,55.67096538965242,12.546374184755926
10448,600.0,,55.666079466441964,12.541952456284694
10449,600.0,,55.66374457765757,12.549130903010116
10450,400.0,Islands Brygge,55.66248248010334,12.57944706276214
10452,400.0,Amager Vest,55.66348555127705,12.60101731444167
10453,800.0,Amager Vest,55.65552499456282,12.607550122166796
10455,200.0,Amager Vest,55.667507823414994,12.596573598640536
10456,600.0,Amager Vest,55.65869509556922,12.60695013958093
10457,600.0,,55.661552546537635,12.60174408534417
10459,400.0,,55.649718805040436,12.611565381740757
10460,400.0,Amager Vest,55.64287996916703,12.606328278680248
10461,1000.0,,55.65485433767415,12.566636937767635
10463,400.0,Amager Vest,55.657031242736394,12.60688920225107
10464,600.0,Amager Vest,55.66182470426399,12.595808342034106
10465,400.0,,55.655872490883475,12.603416341461346
10466,800.0,,55.66673129419461,12.581664141193672
10468,600.0,Amager Øst,55.655834457207185,12.61345621597102
10469,800.0,Amagerbro,55.661827812074826,12.618879211890555
10472,400.0,,55.662520277593096,12.630032237063933
10473,400.0,Amager Øst,55.65932031040228,12.630728868815256
10474,400.0,Amager Øst,55.645032192284546,12.634071844785188
10475,400.0,,55.655916552510405,12.612056671138113
10478,600.0,Amagerbro,55.661764292826824,12.605075787721345
10479,400.0,Amagerbro,55.66024860439292,12.609670850788893
10481,400.0,,55.66244491232265,12.63018716217702
10482,600.0,Amagerbro,55.6644351463216,12.604831406240857
10483,400.0,Amagerbro,55.66007642002753,12.608281091160395
10486,400.0,København NV,55.70396361624193,12.525530308503015
10487,600.0,København NV,55.70377927996747,12.533391486235738
10488,400.0,København NV,55.697795423923985,12.534895231459165
10489,400.0,København NV,55.70228434722081,12.527514840777846
10491,400.0,,55.70843005945007,12.533014464952506
10495,1000.0,,55.72280343813389,12.542123276740384
10496,400.0,,55.6994658456929,12.530365666123636
10497,400.0,,55.69940962562066,12.536955023135064
10500,200.0,København NV,55.70084713961403,12.530851472475124
10501,600.0,,55.722909073174726,12.548431607530205
10502,400.0,Nyboder,55.68936158124506,12.588913294719285
10506,600.0,Christianshavn,55.672333158113744,12.59229874419244
10510,400.0,Indre By,55.68496960985168,12.583883872293276
10511,800.0,Indre By,55.684403316004456,12.5673543295111
10512,800.0,,55.67535256756014,12.597520690131276
10513,800.0,Christianshavn,55.67628648428234,12.598134483120091
10514,800.0,,55.682899483139636,12.570169843592387
10516,800.0,Indre By,55.683642244420156,12.565765353624537
10517,1000.0,,55.68846277130157,12.57150580793411
10518,800.0,Indre By,55.68678235160929,12.59042047741262
10519,800.0,,55.68848181342618,12.57356548818691
10520,400.0,Nørrebro,55.701178314460876,12.541973200305845
10522,200.0,Nørrebro,55.68897630484885,12.558156840119937
10523,600.0,Nørrebro,55.68363057817393,12.555720948690587
10524,1000.0,Indre By,55.68616440695561,12.616128105806204
10530,600.0,Nørrebro,55.69664740347206,12.547446939588056
10531,800.0,Nørrebro,55.69644869801172,12.539099197470556
10532,400.0,,55.6901578696237,12.555139475277441
10535,400.0,Nørrebro,55.702123325864235,12.544289424847893
10538,600.0,Nørrebro,55.69517093273236,12.537453830459704
10540,800.0,Nørrebro,55.69830236824072,12.546942845690813
10542,800.0,Nørrebro,55.684077212265024,12.556413843506212
10543,800.0,,55.68743176960943,12.550617745375087
10545,600.0,Nørrebro,55.700246498816995,12.542314940700464
10546,600.0,Nørrebro,55.701857422344226,12.549739146325578
10547,400.0,,55.69239824187535,12.546080378096164
10548,600.0,Nørrebro,55.69243801898425,12.556938669947117
10550,800.0,Nørrebro,55.69595651951503,12.5457382182045
10551,200.0,,55.70355458599134,12.556217964674394
10553,600.0,Vesterbro,55.66377691935932,12.538087141760053
10554,1000.0,Vesterbro,55.66983956040486,12.55268661710525
10557,800.0,Vesterbro,55.668127761738425,12.546096779403458
10558,400.0,,55.66747474965988,12.545533377201734
10560,800.0,Vesterbro,55.66689853388068,12.550300385028805
10561,600.0,,55.66742740967342,12.54888092962734
10562,800.0,Amager Vest,55.662856016276045,12.601207899124722
10564,1000.0,Islands Brygge,55.66430864689178,12.577899448852815
10565,800.0,Islands Brygge,55.65458257512129,12.565713769364741
10566,800.0,Amager Vest,55.666053154015245,12.597904431206011
10568,400.0,,55.66443862250554,12.580173103928695
10569,600.0,Amager Vest,55.662102244139156,12.594264363452716
10570,600.0,Amager Vest,55.65618929515454,12.608939328269374
10573,1000.0,Amager Vest,55.64286454406497,12.599979858851901
10574,400.0,Islands Brygge,55.66345696964997,12.580834516768052
10577,400.0,Amager Vest,55.63221088890337,12.57296714794708
10582,1000.0,Amagerbro,55.665944531702,12.608824625509751
10583,600.0,Amagerbro,55.66487552606304,12.614191191114196
10584,400.0,Amager Øst,55.6667361659615,12.599491372908512
10585,400.0,Amagerbro,55.66465291041186,12.613318529662015
10587,400.0,Amager Øst,55.649852582457704,12.613592159383545
10590,200.0,,55.68090427791939,12.484902087108178
10592,600.0,Vanløse,55.69259297071987,12.515324293744344
10598,800.0,Østerbro,55.70821176725934,12.5610035108267
10599,400.0,Østerbro,55.710365016018656,12.56844382607925
10600,800.0,Østerbro,55.71437039847915,12.574740788599053
10602,400.0,Østerbro,55.70688650936799,12.583730170367847
10607,600.0,Frederiksberg,55.680935386228,12.55043171325201
10608,600.0,Frederiksberg,55.680218809442756,12.555254657183399
10609,200.0,Frederiksberg,55.68200989423483,12.523280635497494
10610,600.0,,55.683581225925856,12.549880612163207
10616,600.0,,55.679203315115174,12.546474950317974
10617,400.0,Frederiksberg,55.68313615764401,12.502226590870418
10618,400.0,Frederiksberg,55.688100028426895,12.5390580067589
10619,600.0,Frederiksberg,55.69395391717225,12.530743432395742
10620,600.0,Frederiksberg,55.67338775896177,12.540956751181787
10624,800.0,,55.714099003593645,12.576881927642185
10626,200.0,Østerbro,55.70283679009699,12.589231601639893
10627,600.0,Østerbro,55.70859947386678,12.574445834271634
10630,800.0,Østerbro,55.70740591728834,12.5614069713432
10633,400.0,Østerbro,55.70194230822207,12.581751467938757
10634,800.0,Østerbro,55.698057634238225,12.579161713805654
10635,1000.0,Østerbro,55.71310432707135,12.564024871478438
10636,600.0,Østerbro,55.70993938451992,12.565864777421757
10637,1000.0,Østerbro,55.70750657051767,12.563360639779313
10638,800.0,Østerbro,55.70446157745448,12.58329725325497
10641,600.0,Østerbro,55.69981923854728,12.589760382208354
10642,400.0,Østerbro,55.70334348547583,12.58973822815534
10645,1000.0,,55.7014968703047,12.57978108678129
10647,400.0,,55.69994312571953,12.584932033299587
10648,800.0,Østerbro,55.709136305512416,12.569915755376446
10650,400.0,Islands Brygge,55.66443037203355,12.582283979197232
10651,800.0,Islands Brygge,55.653784424368105,12.563175022426494
10652,800.0,,55.63211268341694,12.577963492390781
10659,800.0,Amager Vest,55.65104923460454,12.610859525236904
10660,800.0,Islands Brygge,55.665330805181036,12.578071153004695
10661,800.0,Amager Vest,55.66357291408222,12.596666276156807
10662,800.0,,55.64147903731103,12.587030344368198
10663,400.0,Amager Vest,55.64989255922093,12.612268759499944
10664,600.0,,55.664789666170975,12.578299594596475
10665,400.0,,55.62214421565389,12.572371290687554
10666,800.0,Amager Vest,55.66791677076184,12.594538940152473
10667,800.0,Amager Vest,55.66444233226254,12.598053199393807
10669,400.0,,55.66654594278939,12.579838285733388
10671,400.0,Amager Vest,55.66156246702366,12.599061692273812
10672,200.0,Amager Vest,55.66523378906171,12.595708194602793
10673,600.0,Amager Vest,55.659289518235646,12.601453365546726
10674,600.0,,55.651696978823395,12.598836854751092
10675,800.0,Amager Vest,55.63168195105862,12.578558022938529
10677,600.0,Amager Vest,55.66404828993527,12.59415805475662
10678,400.0,,55.641389737207746,12.61714585972843
10679,1000.0,Islands Brygge,55.66622911950208,12.581720828767615
10680,400.0,,55.6486296360079,12.622147912589636
10681,800.0,,55.66755349397025,12.599737325335347
10683,600.0,Amagerbro,55.66311024834899,12.615056549344894
10686,400.0,Amager Øst,55.65370777599808,12.611525520505802
10687,600.0,Amagerbro,55.6645783322999,12.617246119353034
10688,600.0,,55.64929326683491,12.625887261493185
10689,400.0,Amagerbro,55.66648961499609,12.614121784012578
10690,600.0,,55.66159850730946,12.615584351723044
10692,600.0,,55.65912401749718,12.607066253388364
10693,800.0,Amager Øst,55.66606886370649,12.624054581692278
10697,600.0,Amager Øst,55.65770621332629,12.632298789007844
10698,400.0,Amagerbro,55.66431505158147,12.611434868095564
10699,400.0,Amagerbro,55.66360336078324,12.608633434805606
10700,200.0,,55.661331925067074,12.616911886407234
10701,600.0,,55.66083856961107,12.61500683652325
10702,400.0,Amager Øst,55.66823547150999,12.602384833197597
10703,400.0,Amager Øst,55.65046706730904,12.622698401808336
10704,600.0,Vanløse,55.68977548360939,12.506523495847526
10708,1000.0,Amager Øst,55.64670543668363,12.62864781794606
10710,600.0,,55.67924889944753,12.482284207525355
10712,600.0,Vanløse,55.69744743075021,12.49964617533091
10713,600.0,Vanløse,55.69105816440632,12.516171121141742
10714,200.0,Vanløse,55.68483196292737,12.493565933740465
10715,400.0,Vanløse,55.690224809819966,12.50412262130866
10716,400.0,,55.69644271310812,12.498754875802154
10717,200.0,Vanløse,55.6930864639544,12.511829069392554
10718,400.0,Vanløse,55.68328802133155,12.484872732114306
10719,800.0,Vanløse,55.694987524091864,12.48405432234004
10720,800.0,Vanløse,55.69469676156585,12.50071050630664
10721,600.0,,55.69137005537363,12.499081026962132
10723,400.0,Vanløse,55.69244557015026,12.49006526977507
10724,400.0,Vanløse,55.69280254486753,12.498065336789024
10726,600.0,,55.692592933556405,12.503392347453575
10727,800.0,Frederiksberg,55.68379761394578,12.534036228569507
10728,200.0,Frederiksberg,55.68427538400184,12.551566234476036
10730,600.0,Frederiksberg,55.68788175778762,12.529039999821045
10731,600.0,Frederiksberg,55.67222978246629,12.516326467531162
10732,600.0,Frederiksberg,55.675888175444406,12.553610705946918
10736,600.0,Frederiksberg,55.68718151336779,12.535777997008944
10737,800.0,,55.68384584953619,12.524196847050524
10738,600.0,,55.69361858659318,12.532231546596938
10739,800.0,,55.69271718913725,12.533292135545883
10741,1000.0,,55.68528127585157,12.538108817321975
10743,400.0,Frederiksberg,55.69096962781241,12.535562361317787
10745,800.0,Østerbro,55.711358293568345,12.558719884919467
10746,600.0,Østerbro,55.696948485529525,12.57074246808191
10747,600.0,Østerbro,55.70359998750747,12.589516513249247
10748,400.0,Østerbro,55.71316895400828,12.573542142324946
10749,400.0,,55.70999636440233,12.572783650772788
10752,600.0,,55.70080100806154,12.582698786315765
10755,600.0,Østerbro,55.716637595960904,12.577690698319811
10756,200.0,,55.70002851078682,12.582860597788287
10757,400.0,Østerbro,55.70748508275853,12.584014569438887
10758,800.0,,55.70284368390225,12.586398242771375
10760,1000.0,,55.71195617801221,12.562305857606056
10763,1000.0,Nørrebro,55.693128008253105,12.561512802950293
10764,400.0,Nørrebro,55.69498881735425,12.543530695514278
10765,800.0,Nørrebro,55.68831353188904,12.554159098044984
10766,800.0,Nørrebro,55.701188952108716,12.54116137111558
10767,600.0,Nørrebro,55.69262916713682,12.56702271923612
10771,600.0,,55.68439765355377,12.555606784890074
10772,200.0,Nørrebro,55.70495226033901,12.552844848791887
10773,800.0,Nørrebro,55.70082828597146,12.553174306783704
10776,400.0,Nørrebro,55.70213338685364,12.558557684443107
10777,400.0,,55.69977173654315,12.545875211114938
10778,400.0,,55.69924069942612,12.544215674772964
10779,600.0,Nørrebro,55.69175733409074,12.541604100325928
10780,400.0,Nørrebro,55.68862620920567,12.556449039651199
10781,800.0,Nørrebro,55.692663391810726,12.559229165182956
10782,800.0,Nørrebro,55.68502915857143,12.557356283717821
10783,800.0,Nørrebro,55.694094205156425,12.541056807471357
10784,600.0,Nørrebro,55.69340091502473,12.54660164662621
10785,800.0,Nørrebro,55.691284095277176,12.542168063269324
10786,600.0,,55.69503229550844,12.542752906227525
10787,600.0,Nørrebro,55.7006557385112,12.550212352179225
10789,1000.0,,55.692432360171004,12.55123744377443
10790,1000.0,Vesterbro,55.66611989123583,12.553287133181033
10792,400.0,Vesterbro,55.6682779073015,12.541840664429012
10793,400.0,Vesterbro,55.6504495188023,12.524405586070996
10795,800.0,Vesterbro,55.66234779459561,12.54081367390951
10796,800.0,,55.66844556005876,12.552072375300774
10800,800.0,Vesterbro,55.67077143010996,12.551999816880071
10801,1000.0,Nørrebro,55.69118489985246,12.55960116201364
10802,400.0,Nørrebro,55.69321508440893,12.540400794737346
10803,600.0,,55.70114771425964,12.547330206564212
10804,600.0,Nørrebro,55.700960938518975,12.540382076920938
10805,400.0,Nørrebro,55.70311239037737,12.545931694387644
10806,400.0,Nørrebro,55.69655309497478,12.549465217510885
10808,800.0,Nørrebro,55.6879613086911,12.556528037174866
10809,400.0,Nørrebro,55.69443382262627,12.546426000058872
10810,200.0,,55.6900599327083,12.561179533928685
10811,1000.0,,55.692858723578965,12.544718954455755
10812,400.0,Nørrebro,55.70181540551897,12.54959544603403
10813,600.0,,55.70572589130915,12.552292498974788
10814,600.0,Nørrebro,55.69167143706178,12.560066857083955
10815,400.0,Nørrebro,55.69805384607432,12.537918452474813
10816,600.0,Nørrebro,55.68608181723983,12.554675895413082
10817,800.0,Nørrebro,55.69609958659554,12.545920069858994
10818,400.0,Nørrebro,55.69920568606214,12.553117041697051
10819,600.0,Nørrebro,55.69591579851741,12.546282724115713
10820,600.0,Nørrebro,55.694556634336,12.546136001004017
10821,800.0,Nørrebro,55.69193585816818,12.567422427658482
10822,400.0,,55.696809087962215,12.547934255968276
10823,400.0,,55.69328526647738,12.544625650630357
10824,200.0,Nørrebro,55.70190791567627,12.552107174607409
10825,800.0,København NV,55.713827661694715,12.544527016450141
10826,600.0,Nørrebro,55.700398989323425,12.55158840858943
10827,400.0,Nørrebro,55.693338951498916,12.559793171214388
10828,1000.0,,55.69668336709999,12.549161128184775
10829,600.0,Nørrebro,55.68736611846141,12.559203822011984
10830,400.0,København NV,55.71377611003482,12.535826974945842
10834,800.0,Frederiksberg,55.688433897011784,12.535277824112475
10837,600.0,Frederiksberg,55.68619260044182,12.533665612199574
10838,800.0,Frederiksberg,55.68484296068263,12.536359494990279
10839,800.0,,55.68283348152389,12.552498546490328
10840,400.0,Frederiksberg,55.683299391206724,12.528506707869965
10843,400.0,Frederiksberg,55.68037856982769,12.54665513699681
10844,600.0,Frederiksberg,55.67552750941503,12.536153273114223
10845,400.0,Frederiksberg,55.69074080872887,12.527446961731535
10847,400.0,Frederiksberg,55.682918826124585,12.51610608215563
10848,600.0,Frederiksberg,55.68741756746933,12.527215320452335
10852,800.0,Frederiksberg,55.67471891615006,12.5552301707348
10854,800.0,Frederiksberg,55.680463656181225,12.525811337581676
10857,800.0,Frederiksberg,55.68234147104104,12.509499282270973
10861,600.0,Frederiksberg,55.67853129993905,12.528569890931315
10862,800.0,,55.688105172520416,12.535091427008405
10863,600.0,Frederiksberg,55.687154802482176,12.533580377068098
10864,400.0,Frederiksberg,55.68417013550328,12.511445266722909
10865,400.0,,55.67662286248647,12.548970990118663
10866,600.0,,55.70500002452457,12.585802528204825
10869,600.0,Christianshavn,55.67637754421642,12.596726477225713
10870,800.0,Indre By,55.68020032937632,12.591226565846922
10873,800.0,Indre By,55.68372588548046,12.58403270418046
10874,800.0,,55.68257148383178,12.565816698280582
10878,600.0,Indre By,55.680682391333704,12.565718072990306
10881,1000.0,,55.68424259999237,12.564839474568894
10883,800.0,Christianshavn,55.67305260395794,12.592252837641661
10886,400.0,Nørrebro,55.7010182364392,12.542770822795589
10888,800.0,Nørrebro,55.69202224811382,12.560192241449279
